Arts & Crafts Store,Bridge,Home (private),Medical Center,Food Truck,Food & Drink Shop,Coffee Shop,Bus Station,Bank,Gastropub,Electronics Store,Mobile Phone Shop,Automotive Shop,Restaurant,American Restaurant,Government Building,Airport,Ferry,Office,Other Great Outdoors,Building,Mexican Restaurant,Music Venue,Subway,Student Center,Park,Road,Burger Joint,Sporting Goods Shop,Pizza Place,Jewelry Store,Sandwich Place,Clothing Store,Neighborhood,Ice Cream Shop,Soup Place,College Academic Building,Department Store,Playground,Tattoo Parlor,Mall,Deli / Bodega,University,Diner,Music Store,Light Rail,Salon / Barbershop,General College & University,Animal Shelter,Laundry Service,Residential Building (Apartment / Condo),Drugstore / Pharmacy,Cuban Restaurant,BBQ Joint,Other Nightlife,Gym / Fitness Center,Italian Restaurant,Stadium,Church,Train Station,Tanning Salon,Hotel,Miscellaneous Shop,Bar,Spanish Restaurant,Moving Target,Asian Restaurant,Factory,School,General Travel,Burrito Place,Fast Food Restaurant,Dumpling Restaurant,Cupcake Shop,Wings Joint,Caribbean Restaurant,Hardware Store,Performing Arts Venue,Convenience Store,French Restaurant,Bookstore,Bike Shop,Campground,Gas Station / Garage,Parking,Salad Place,Art Gallery,Video Game Store,Toy / Game Store,Event Space,Vegetarian / Vegan Restaurant,Sushi Restaurant,Convention Center,Chinese Restaurant,Latin American Restaurant,Spa / Massage,Paper / Office Supplies Store,Candy Store,Breakfast Spot,Southern / Soul Food Restaurant,Cosmetics Shop,Community College,Fried Chicken Joint,Plaza,Dessert Shop,Cemetery,Museum,Bagel Shop,Arcade,Concert Hall,Athletic & Sport,Middle Eastern Restaurant,Theater,Medical School,Tea Room,Movie Theater,Comedy Club,Post Office,Seafood Restaurant,Scenic Lookout,Housing Development,Synagogue,Donut Shop,General Entertainment,Pool,Japanese Restaurant,Arts & Entertainment,Pet Store,German Restaurant,Indian Restaurant,Garden,Hot Dog Joint,Steakhouse,Bowling Alley,Smoke Shop,Pool Hall,Harbor / Marina,Thai Restaurant,Bakery,Food,Ramen /  Noodle House,Mediterranean Restaurant,Beer Garden,Outdoors & Recreation,River,Beach,Casino,High School,Snack Place,Taxi,College & University,Record Shop,Temple,Historic Site,Rest Area,Furniture / Home Store,History Museum,Recycling Facility,Bridal Shop,Library,Nail Salon,Professional & Other Places,Nursery School,Sculpture Garden,Taco Place,South American Restaurant,Law School,Thrift / Vintage Store,Brazilian Restaurant,Greek Restaurant,Falafel Restaurant,Tapas Restaurant,City,Eastern European Restaurant,Korean Restaurant,Rental Car Location,Spiritual Center,Science Museum,Flea Market,Art Museum,Gift Shop,Flower Shop,Hobby Shop,Brewery,Cajun / Creole Restaurant,Vietnamese Restaurant,Dim Sum Restaurant,Racetrack,Elementary School,Zoo,Design Studio,Trade School,Australian Restaurant,Funeral Home,Shrine,College Stadium,Middle School,Financial or Legal Service,Molecular Gastronomy Restaurant,Market,uid,grid
0,0,0,1,0,24,0,0,25,0,0,0,1,2,0,2,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,2122
0,0,50,0,0,2,11,11,1,0,2,0,1,0,2,0,46,0,0,0,1,1,0,0,1,0,0,3,4,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,1298
0,0,12,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,13,2,8,0,1,39,0,3,2,0,0,1,0,0,6,0,0,0,2,2,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,24,0,0,2,1,0,1,9,21,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1895
0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,2,4,0,2,0,6,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,5,0,1,1,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1168
0,2,1,4,0,3,0,0,6,0,8,70,0,0,4,0,0,0,1,3,0,0,0,0,0,4,1,4,0,9,0,12,1,43,0,0,0,1,0,0,0,19,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,8,0,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1169
1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,10,0,5,2,1,2,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,830,1228
0,0,0,0,1,9,2,0,3,0,0,0,0,1,3,0,0,0,29,0,1,2,0,0,0,0,0,0,0,2,0,2,15,1,1,0,0,0,0,0,2,6,1,0,0,0,1,0,0,0,0,5,0,1,0,1,3,0,0,0,0,0,0,4,1,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,927
0,0,1,0,0,4,6,1,0,0,1,0,1,0,13,0,1,0,0,0,0,3,0,0,0,14,0,4,0,0,0,1,3,2,4,0,18,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1048
0,0,0,4,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,19,0,1,20,0,0,27,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,1,0,0,0,29,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,81,1,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1774
0,0,1,0,1,1,11,5,0,0,0,0,0,0,5,1,0,2,0,2,1,3,0,2,0,0,0,0,0,0,18,2,19,4,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,4,0,0,2,34,4,0,0,0,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,2,0,1,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,304,1176
0,0,22,2,0,3,0,1,2,0,0,0,1,0,1,3,0,0,1,4,1,0,0,0,0,10,0,1,0,0,0,0,1,5,0,0,10,3,0,0,5,0,0,4,0,24,1,0,0,1,3,6,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,383,1270
0,0,33,0,0,11,10,3,0,0,2,0,1,2,2,0,0,0,0,0,0,10,2,8,0,0,0,2,0,2,0,2,3,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,229,992
0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,0,1,0,0,0,0,0,0,7,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1170
0,0,0,1,0,0,4,0,0,2,0,0,0,1,7,0,4,0,0,0,1,4,2,0,0,1,0,0,0,3,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,8,3,0,1,2,0,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,3,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1048
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,57,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,1171
0,0,0,0,0,1,1,0,0,2,0,0,0,0,5,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,17,5,1,0,0,0,2,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,992
0,2,18,1,1,12,66,0,0,0,0,0,0,1,8,0,8,0,28,3,0,0,0,0,0,6,0,3,0,2,0,0,1,0,6,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,19,7,1,0,8,0,1,0,17,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,9,0,0,4,2,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1019,987
0,0,0,3,0,7,1,0,2,0,1,0,1,0,7,4,0,0,0,6,4,1,0,0,0,20,0,3,0,3,1,1,9,0,11,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,10,3,0,0,0,1,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,1353
0,0,1,0,0,4,3,0,0,0,0,0,0,0,6,0,3,0,7,2,0,3,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,2,7,0,4,0,2,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,6,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,4,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,1353
0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,2,4,0,0,0,2,1,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,5,0,0,1,0,0,0,0,2,7,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,414,1229
0,2,18,6,0,2,0,0,7,0,0,0,18,4,1,1,10,0,1,0,0,0,0,0,0,2,7,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,509
0,0,30,2,0,1,0,29,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,513
0,1,0,2,0,2,4,2,0,0,0,0,0,3,1,0,9,0,47,2,0,2,1,0,0,2,0,1,0,0,0,0,7,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,608,1230
0,0,5,0,1,3,0,1,0,0,0,0,0,1,4,0,10,0,27,5,0,4,1,9,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,4,0,0,0,1,0,3,5,0,0,1,0,4,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,1109
0,0,28,6,1,12,3,2,15,0,1,0,0,0,11,5,1,0,28,2,10,2,0,12,0,5,0,3,1,9,0,0,2,3,0,0,4,1,0,0,0,0,0,4,0,0,1,0,0,13,1,0,1,2,0,0,0,2,1,2,0,1,0,25,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,1722
0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,26,5,7,0,0,0,0,9,13,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,1,4,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,969
0,0,0,0,1,0,8,0,0,2,1,0,0,0,10,0,3,0,0,0,4,6,0,0,0,3,0,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1350
0,0,9,0,0,0,2,2,0,1,0,0,0,1,2,0,0,2,43,3,1,5,2,0,0,1,0,1,0,5,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,3,1,12,4,0,0,11,0,1,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1109
0,0,0,0,1,1,7,0,0,0,0,0,0,0,3,2,2,0,1,3,3,0,2,0,0,6,0,0,0,0,0,0,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,3,1,1,2,0,0,2,0,0,2,0,0,5,0,2,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,1291
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,0,2,0,3,3,1,0,12,2,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,24,1,4,0,50,0,1,0,19,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,1182
